Pregunta,respuesta,Tema,Pers/empresa,Polarity,Pregunta2,jplik,renlik,IESSlik,CONTlik,OSlik,CONSlik,JSlik,p_greet,n_token
BUENOS DIAS POR FAVOR ME PUEDEN AYUDAR CON UN CORREO ELECTRÓNICO PARA ENVIARLES UNA RETENCION,,Contacto,empresa,0,BUENOS DIAS POR FAVOR ME PUEDEN AYUDAR CON UN CORREO ELECTRÓNICO PARA ENVIARLES UNA RETENCION,-0.8170940170940172,-3.6,-3.6,2.264957264957265,-3.6,-3.6,-0.1478632478632479,0.13333333333333333,15
mi pregunta  a 27 años de trabajo cuanto en una empresa agricola  y que  se cambio de razon social  por tres acaciones a cuanto  es el porcentaje  que se  debe hacer el calculo,,Jubilacion Patronal,empresa,0,mi pregunta a 27 años de trabajo cuanto en una empresa agricola y que se cambio de razon social por tres acaciones a cuanto es el porcentaje que se debe hacer el calculo,1.9735626692148431,0.41296384774645645,0.4354196528109572,-1.7565217391304349,-2.7,-2.7,-1.7523809523809524,0.0,33
Buen dia como se liquida la jubilacion patronal por despido intenpestivo tengo 21 años,,Jubilacion Patronal,persona,0,Buen dia como se liquida la jubilacion patronal por despido intenpestivo tengo 21 años,2.0205128205128204,-0.023076923076922995,-1.6974358974358976,-2.7,-2.7,-2.7,-2.7,0.07142857142857142,14
"Por favor es tan amable, necesito saber si me pueden ayuda con una cotizacion para la realizacion de un estudio actuarial del 2017 y del 2018",,Jubilacion Patronal,empresa,0,"Por favor es tan amable, necesito saber si me pueden ayuda con una cotizacion para la realizacion de un estudio actuarial del 2017 y del 2018",1.9164598842018197,-0.8487179487179487,-1.8,-1.8,-1.8,-1.8,-1.8,0.0,26
Buenas tardes Me gustaría saber si ustedes podrían ofrecer un servicio de capacitación respecto a la jubilación patronal para los miembros del staff de la Delegación de la Unión Europea,,Jubilacion Patronal,empresa,0,Buenas tardes Me gustaría saber si ustedes podrían ofrecer un servicio de capacitación respecto a la jubilación patronal para los miembros del staff de la Delegación de la Unión Europea,1.8205128205128205,-0.823076923076923,-0.7974358974358975,-1.8,-1.8,-1.8,-1.8,0.06666666666666667,30
Hola una consulta para que fecha tienen capacitaciones,,Otros servicios (Charlas/Capacitaciones/Financiera),empresa,0,Hola una consulta para que fecha tienen capacitaciones,-0.9,-0.9,-0.9,-0.9,1.0,-0.9,-0.9,0.125,8
"Somos de la compañía TRANSLIBERTADOR S.A., ustedes nos hicieron el favor de realizar el estudio actuarial de jubilación patronal y de desahucio. Existe alguna posibilidad de que nos ayuden guiando con el registro contable de los mismos.",,Jubilacion Patronal,empresa,0,"Somos de la compañía TRANSLIBERTADOR S.A., ustedes nos hicieron el favor de realizar el estudio actuarial de jubilación patronal y de desahucio. Existe alguna posibilidad de que nos ayuden guiando con el registro contable de los mismos.",4.153639371381307,-1.0884615384615381,-3.4974358974358974,-4.5,-4.5,-4.5,-4.5,0.0,38
"Señores Actuaria buenas tardes, me permito molestar su atención con una consulta referente al ejemplo que esta en internet sobre el cálculo de pesión del IESS cuando existen variaciones significativas en las remuneraciones con la fórmula anterior y la actual, en el establecen que de acuerdo al promedio simple sería 1.520 y con el nuevo cálculo sería 965.73, de ser posible por favor ayúdenme indicando como llego al valor de 965.73",,IESS,persona,0,"Señores Actuaria buenas tardes, me permito molestar su atención con una consulta referente al ejemplo que esta en internet sobre el cálculo de pesión del IESS cuando existen variaciones significativas en las remuneraciones con la fórmula anterior y la actual, en el establecen que de acuerdo al promedio simple sería 1.520 y con el nuevo cálculo sería 965.73, de ser posible por favor ayúdenme indicando como llego al valor de 965.73",0.8307692307692308,-0.7134615384615386,1.5576923076923075,-3.475,-3.475,-3.475,-4.5,0.02702702702702703,74
hola me podria explicar mas del tema de machine learning,,Consultoria,persona,0,hola me podria explicar mas del tema de machine learning,-1.8,-1.8,-1.8,-1.8,-1.8,2.0,-1.8,0.1,10
"Buenas tardes? Cuál es el promedio de vida de una persona, para los cálculos actuariales??",,Jubilacion Patronal,persona,0,"Buenas tardes? Cuál es el promedio de vida de una persona, para los cálculos actuariales??",1.8974358974358974,-0.617948717948718,-1.646153846153846,-2.7,-2.7,-2.7,-1.1333333333333333,0.13333333333333333,15
necesito me ayude con informacion tengo una nomina de 18 trabajadores pero dentro de ellos un persona de 80años que  necesito jubilarlo cual seria el costo  si usted me ayudaraia con el calculo,,Jubilacion Patronal,empresa,0,necesito me ayude con informacion tengo una nomina de 18 trabajadores pero dentro de ellos un persona de 80años que necesito jubilarlo cual seria el costo si usted me ayudaraia con el calculo,1.84981684981685,-0.573992673992674,0.7765567765567766,-2.7,-2.7,-2.7,-1.7523809523809524,0.0,33
Buenos dias me pueden ayudar con el numero de telefono de guayaquil,,Contacto,,0,Buenos dias me pueden ayudar con el numero de telefono de guayaquil,0.2,-0.9,-0.9,0.8,-0.9,-0.9,-0.9,0.16666666666666666,12
Buenas tardes Me podria ayudar con un correo electronico para enviar mi hoja de vida,claro con gusto: seleccion@actuaria.com.ec,job seeker,,0,Buenas tardes Me podria ayudar con un correo electronico para enviar mi hoja de vida,-0.4837606837606839,-4.5,-4.5,-0.5350427350427351,-4.5,-4.5,2.4188034188034186,0.13333333333333333,15
mi empresa Tiene 10 trabajadores y empezamos a contratar trabajadores desde el 2017 necesito saber si estoy obligado a realizar el estudio actuarial,,Jubilacion Patronal,empresa,0,mi empresa Tiene 10 trabajadores y empezamos a contratar trabajadores desde el 2017 necesito saber si estoy obligado a realizar el estudio actuarial,3.8936855570796665,-0.5712852365026277,-1.2803312629399586,-3.5565217391304347,-4.5,-4.5,-2.604761904761905,0.0,23
Hola quisiera saber si cuales son las fechas de capacitaciones de talento humano y laboral,,Otros servicios (Charlas/Capacitaciones/Financiera),empresa,0,Hola quisiera saber si cuales son las fechas de capacitaciones de talento humano y laboral,-1.55,-2.7,-2.7,-2.7,2.5,-2.7,-1.55,0.06666666666666667,15
Buenas tardes cuanto me costaría realizar un cálculo del proporcional de jubilación patronal por 21 años de servicios.,,Jubilacion Patronal,empresa,0,Buenas tardes cuanto me costaría realizar un cálculo del proporcional de jubilación patronal por 21 años de servicios.,3.435897435897436,-1.4923076923076923,-1.5435897435897437,-3.6,-3.6,-3.6,-3.6,0.1111111111111111,18
buenas tardes por favor yo pedi que me ayuden con una cotizacion para la empresa Sergorey pero no he tenido respuesta necesito mandar a elaboara el informe actuarial,,Jubilacion Patronal,empresa,NP,buenas tardes por favor yo pedi que me ayuden con una cotizacion para la empresa Sergorey pero no he tenido respuesta necesito mandar a elaboara el informe actuarial,1.6878483835005573,0.1382385730211817,-0.8565217391304348,-0.8565217391304348,-1.8,-1.8,-1.8,0.07142857142857142,28
ggarofalo@cargoline.ec gardenia garofalo de la empresa Cargoline del Ecuador S.A. ..Por favor indicarme el costo por la estimación actuarial JUBILACION Y DESAHUCIO de 4 empleados.,,Jubilacion Patronal,empresa,0,ggarofalo@cargoline.ec gardenia garofalo de la empresa Cargoline del Ecuador S.A. ..Por favor indicarme el costo por la estimación actuarial JUBILACION Y DESAHUCIO de 4 empleados.,3.550027870680044,1.173494983277592,-2.553957636566332,-3.5565217391304347,-4.5,-4.5,-4.5,0.0,28
ggarofalo@cargoline.ec gardenia garofalo de la empresa Cargoline del Ecuador S.A. ..Por favor indicarme el costo por la estimación actuarial JUBILACION Y DESAHUCIO de 4 empleados.,,Renuncia/Despido/Desahucio,persona,0,ggarofalo@cargoline.ec gardenia garofalo de la empresa Cargoline del Ecuador S.A. ..Por favor indicarme el costo por la estimación actuarial JUBILACION Y DESAHUCIO de 4 empleados.,3.550027870680044,1.173494983277592,-2.553957636566332,-3.5565217391304347,-4.5,-4.5,-4.5,0.0,28
Hola buenos días pueden hacer algún tipo de descuentos ilegales en la liquidación,,Renuncia/Despido/Desahucio,persona,0,Hola buenos días pueden hacer algún tipo de descuentos ilegales en la liquidación,0.8928571428571428,1.1071428571428572,-1.8,-1.8,-1.8,-1.8,-1.8,0.23076923076923078,13
Quisiera saber cuánto me dieran de liquidación por renuncia voluntaria por 1 amo 1/2,,Renuncia/Despido/Desahucio,persona,0,Quisiera saber cuánto me dieran de liquidación por renuncia voluntaria por 1 amo 1/2,0.34285714285714286,1.657142857142857,-1.8,-1.8,-1.8,-1.8,-1.8,0.0,15
"Hola me gustaría saber si tienen alguna capacitacion vigente con respecto a legislacion laboral, obligaciones societarias afines",,Otros servicios (Charlas/Capacitaciones/Financiera),empresa,0,"Hola me gustaría saber si tienen alguna capacitacion vigente con respecto a legislacion laboral, obligaciones societarias afines",0.25,-0.9,-0.9,-0.9,0.5,-0.9,0.25,0.058823529411764705,17
Requiero actualizar el estudio actuarial realizado por ustedes para el ejercicio 2017,,Jubilacion Patronal,empresa,0,Requiero actualizar el estudio actuarial realizado por ustedes para el ejercicio 2017,1.9164598842018197,-0.8487179487179487,-1.8,-1.8,-1.8,-1.8,-1.8,0.0,12
HOLA BUEN DÍA ME AYUDARÍA CON UN CORREO ELECTRÓNICO PARA GENERA LA RETENCIÓN,,Contacto,,,HOLA BUEN DÍA ME AYUDARÍA CON UN CORREO ELECTRÓNICO PARA GENERA LA RETENCIÓN,-1.3555555555555556,-2.7,-2.7,2.111111111111111,-2.7,-2.7,-0.4555555555555556,0.15384615384615385,13
"Solicité una cotización y me enviaron dos precios una como NIIF y otra cómo NEC, cuál es la diferencia por favor me podrían aclarar.",,Jubilacion Patronal,empresa,0,"Solicité una cotización y me enviaron dos precios una como NIIF y otra cómo NEC, cuál es la diferencia por favor me podrían aclarar.",2.5384615384615383,-2.7,-2.7,-1.646153846153846,-2.7,-2.7,-1.4923076923076923,0.0,24
Buenas tardes Me interesa que me elaboren el estudio actuarial?  Cual es el costo?,,Jubilacion Patronal,empresa,0,Buenas tardes Me interesa que me elaboren el estudio actuarial? Cual es el costo?,1.9164598842018197,-0.8487179487179487,-1.8,-1.8,-1.8,-1.8,-1.8,0.14285714285714285,14
Buenas tardes favor me podria ayudar con una cotizacion para estudio actuarial de una empresa ,,Jubilacion Patronal,empresa,0,Buenas tardes favor me podria ayudar con una cotizacion para estudio actuarial de una empresa,2.6555903189844283,-0.7617614269788182,-1.7565217391304349,-1.7565217391304349,-2.7,-2.7,-2.7,0.13333333333333333,15
Dan Asesoría en Guayaquil y Quito? En dónde están ubicados en GYE?,,Contacto,,,Dan Asesoría en Guayaquil y Quito? En dónde están ubicados en GYE?,-0.85,-4.5,-3.35,3.55,-4.5,-4.5,-3.35,0.0,12
Hola buenas tarde! Ustedes ofrecen training outdoor?,,Ambiguous,,,Hola buenas tarde! Ustedes ofrecen training outdoor?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42857142857142855,7
Bnas tardes quería saber si me pueden ayudar con una liquidación patronal,,Jubilacion Patronal,persona,0,Bnas tardes quería saber si me pueden ayudar con una liquidación patronal,1.1428571428571428,-0.04285714285714293,-1.8,-1.8,-1.8,-1.8,-1.8,0.08333333333333333,12
un favor tengo 385 aportaciones y sali de la empresa mi sueldo de los 7 años anteriores es de 1816 mi edad es 56 años me dicen que debo seguir aportando pero que lo haga con lo minimo es decir sobre los 384 SMV es cierto o digame por favor como debo aportar,,IESS,persona,0,un favor tengo 385 aportaciones y sali de la empresa mi sueldo de los 7 años anteriores es de 1816 mi edad es 56 años me dicen que debo seguir aportando pero que lo haga con lo minimo es decir sobre los 384 SMV es cierto o digame por favor como debo aportar,1.6622073578595318,-2.6130434782608694,2.120401337792642,-2.6565217391304348,-3.6,-3.6,-3.6,0.0,53
Quiero saber cuando me depositan el dinero de acta finiquito ya hize de la cuentas bancarias,,Renuncia/Despido/Desahucio,persona,0,Quiero saber cuando me depositan el dinero de acta finiquito ya hize de la cuentas bancarias,-1.8,2.0,-1.8,-1.8,-1.8,-1.8,-1.8,0.0,16
Buenos días por favor si me puede ayudar ya reuno los requisitos para mi jubilación me podría indicar cual es la pension aproximada que me saldría ? ,,Jubilacion Patronal,persona,0,Buenos días por favor si me puede ayudar ya reuno los requisitos para mi jubilación me podría indicar cual es la pension aproximada que me saldría ?,1.5705128205128205,-0.823076923076923,0.35256410256410253,-1.8,-1.8,-1.8,-1.8,0.07692307692307693,26
Hola buenos días una pregunta por despido intempestivo por 8 años de trabajo con el sueldo básico. Cuanto debería resivir de liquidación....,,Renuncia/Despido/Desahucio,persona,0,Hola buenos días una pregunta por despido intempestivo por 8 años de trabajo con el sueldo básico. Cuanto debería resivir de liquidación....,0.06190476190476196,2.7523809523809524,-2.461904761904762,-3.6,-3.6,-3.6,-2.6523809523809523,0.13636363636363635,22
buen dia puedo hacer una pregunta,,Ambiguous,,,buen dia puedo hacer una pregunta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666666,6
"buenas tardes, por favor requiero una cotización.",,Ambiguous,,,"buenas tardes, por favor requiero una cotización.",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2857142857142857,7
Tengo una pregunta del Seguro de Montepio,,IESS,persona,0,Tengo una pregunta del Seguro de Montepio,-0.65,-0.65,1.25,-1.8,-1.8,-0.65,-1.8,0.0,7
"BUENAS TARDES NECESITO REALIZAR UNA TRANSFERENCIA PARA PAGAR UNA FACTURA , AYUDEME CON LOS DATOS POR FAVOR",,Contacto,,,"BUENAS TARDES NECESITO REALIZAR UNA TRANSFERENCIA PARA PAGAR UNA FACTURA , AYUDEME CON LOS DATOS POR FAVOR",-1.8,-1.8,-1.8,2.0,-1.8,-1.8,-1.8,0.125,16
Buenas tardes,,Greeting,,,Buenas tardes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2
Le escribo de la empresa Baltic Reefers. Nos han sido referenciados por uno de nuestros clientes para la elaboracion de un estudio actuarial nos gustaria conocer costos y el tiempo de entrega,,Jubilacion Patronal,empresa,0,Le escribo de la empresa Baltic Reefers. Nos han sido referenciados por uno de nuestros clientes para la elaboracion de un estudio actuarial nos gustaria conocer costos y el tiempo de entrega,3.322256985651095,-0.4284280936454849,-2.6565217391304348,-2.6565217391304348,-3.6,-3.6,-3.6,0.0,32
ESTIMADOS BUENAS TADER TARDES,,Greeting,,,ESTIMADOS BUENAS TADER TARDES,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,4
ME PODRIA INDICAR COMO HAGO PARA EL CALCULO DE DE JUBILACION PATRONAL,,Jubilacion Patronal,persona,0,ME PODRIA INDICAR COMO HAGO PARA EL CALCULO DE DE JUBILACION PATRONAL,2.435897435897436,-0.5923076923076923,-0.6435897435897436,-2.7,-2.7,-2.7,-2.7,0.0,12
Estimada buenas tardes pregunta a que se refiere con provisiones futuras dentro de un estudio actuarial y eso debe ser contabilizado,,Jubilacion Patronal,empresa,0,Estimada buenas tardes pregunta a que se refiere con provisiones futuras dentro de un estudio actuarial y eso debe ser contabilizado,2.749793217535153,-0.6820512820512821,-2.7,-2.7,-2.7,-2.7,-2.7,0.09523809523809523,21
Excelente apoyo,,Hi Five,,PP,Excelente apoyo,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2
por favor quiero consultarles es necesario realizar el estudio actuarial si manejo solo una empelada para una compañia ?,,Jubilacion Patronal,empresa,0,por favor quiero consultarles es necesario realizar el estudio actuarial si manejo solo una empelada para una compañia ?,1.9164598842018197,-0.8487179487179487,-1.8,-1.8,-1.8,-1.8,-1.8,0.0,18
"Buenas tardes, tengo una consulta, si una persona jubilada quiere volver a trabajar cual sería el porcentaje de aportación al iess ahora?",,IESS,persona,0,"Buenas tardes, tengo una consulta, si una persona jubilada quiere volver a trabajar cual sería el porcentaje de aportación al iess ahora?",-0.5655677655677656,-2.604761904761905,2.6227106227106227,-3.6,-3.6,-3.6,-2.6523809523809523,0.09090909090909091,22
Hola buenas tarde,,Greeting,,,Hola buenas tarde,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3
Pueden ajudarme para tramitar mi juvilacion? Gracias.,,Jubilacion Patronal,persona,0,Pueden ajudarme para tramitar mi juvilacion? Gracias.,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7
buenas trades una consulta quien calcula y quien paga la jubilacion patronal ,,Jubilacion Patronal,persona,0,buenas trades una consulta quien calcula y quien paga la jubilacion patronal,2.435897435897436,-0.5923076923076923,-0.6435897435897436,-2.7,-2.7,-2.7,-2.7,0.08333333333333333,12
"Yo, trabaje en dos instituciones publicas, suman las dos los años de  trabajo para jubilarme",,Jubilacion Patronal,persona,0,"Yo, trabaje en dos instituciones publicas, suman las dos los años de trabajo para jubilarme",1.8534798534798536,-0.7095238095238096,0.8608058608058609,-2.7,-2.7,-2.7,-0.8047619047619048,0.0,15
hace mas de 2 semanas solicite una cotizacion para otra empresa que manejo me indicaron que alguien se contactaria conmigo via pero hasta la fecha lo hacen sería tan amable de indicarme si mi requerimiento será atendido??,,Queja,,NP,hace mas de 2 semanas solicite una cotizacion para otra empresa que manejo me indicaron que alguien se contactaria conmigo via pero hasta la fecha lo hacen sería tan amable de indicarme si mi requerimiento será atendido??,-0.16086956521739137,-0.8130434782608695,-0.8565217391304348,-0.8565217391304348,-1.8,-1.8,-1.8,0.0,37
Hola Una consulta en que consiste el despido por desausio ,,Renuncia/Despido/Desahucio,persona,0,Hola Una consulta en que consiste el despido por desausio,0.2,0.8,-0.9,-0.9,-0.9,-0.9,-0.9,0.1,10
"Buenos días, estoy leyendo que a partir del año 2018 se elimino la posibilidad de que las reservas de jubilación patronal y desahucia sean deducibles, y solamente desde el año 2018 lo vamos a tomar en cuenta, porque?",,Jubilacion Patronal,persona,0,"Buenos días, estoy leyendo que a partir del año 2018 se elimino la posibilidad de que las reservas de jubilación patronal y desahucia sean deducibles, y solamente desde el año 2018 lo vamos a tomar en cuenta, porque?",2.2371794871794872,-0.23974358974358967,-1.6974358974358976,-2.7,-2.7,-2.7,-2.7,0.05263157894736842,38
Buenos días,,Greeting,,,Buenos días,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2
"Me parece bueno el servicio que dan, mi pregunta es: qué puedo hacer para mejorar mi pensión jubilar, puesto que en febrero del 2020 cumplo los 60 años de edad y tengo 451 aportaciones",,Jubilacion Patronal,persona,0,"Me parece bueno el servicio que dan, mi pregunta es: qué puedo hacer para mejorar mi pensión jubilar, puesto que en febrero del 2020 cumplo los 60 años de edad y tengo 451 aportaciones",1.6730769230769231,-2.7,1.3269230769230769,-2.7,-2.7,-2.7,-2.7,0.029411764705882353,34
COMO SACO LA RAIZ SESENTAVA,,IESS,persona,0,COMO SACO LA RAIZ SESENTAVA,-1.8,-1.8,2.0,-1.8,-1.8,-1.8,-1.8,0.0,5
"Necesito un estudio actuarial para provicion por jubilaciones, es para una empresa de servicios educativos ",,Jubilacion Patronal,empresa,0,"Necesito un estudio actuarial para provicion por jubilaciones, es para una empresa de servicios educativos",3.2709749343690433,-1.6617614269788183,-1.3719063545150503,-2.6565217391304348,-3.6,-3.6,-3.6,0.0,15
"tenemos solo empleado al conserje con salario básico desde el 2000 cuánto nos cobran por solo el cálculo actuarial de esta persona para evaluar requiero si lo despido este año 19 o lo despido el otro que tiene 20 
o si mejor espero a su jubilación en 6 años",,Renuncia/Despido/Desahucio,persona,0,tenemos solo empleado al conserje con salario básico desde el 2000 cuánto nos cobran por solo el cálculo actuarial de esta persona para evaluar requiero si lo despido este año 19 o lo despido el otro que tiene 20 o si mejor espero a su jubilación en 6 años,2.509615384615384,2.8339743589743596,-4.243589743589744,-6.300000000000001,-6.300000000000001,-4.9,-6.300000000000001,0.0,49
buenos dias quisiera realizar una consulta,,Ambiguous,,,buenos dias quisiera realizar una consulta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,6
necesito su ayuda quisiera saber cual es el asiento para la contabilizacion del estudio actuarial gracias nosotros hicimos el estudio con uds.,,Jubilacion Patronal,empresa,0,necesito su ayuda quisiera saber cual es el asiento para la contabilizacion del estudio actuarial gracias nosotros hicimos el estudio con uds.,2.884201819685691,-1.7487179487179487,-2.7,-2.7,-2.7,-2.7,-2.7,0.0,22
quisiera saber su ustedes dan asesoria financiera a pymes?,,Otros servicios (Charlas/Capacitaciones/Financiera),empresa,0,quisiera saber su ustedes dan asesoria financiera a pymes?,-0.9,-0.9,-0.9,-0.9,1.0,-0.9,-0.9,0.0,9
"para el registro del estudi actuarial, los gastos son considerados como no deducible pero directamente va a afectar a mi resultado?",,Jubilacion Patronal,persona,0,"para el registro del estudi actuarial, los gastos son considerados como no deducible pero directamente va a afectar a mi resultado?",1.9164598842018197,-0.8487179487179487,-1.8,-1.8,-1.8,-1.8,-1.8,0.0,21
Me gustarìa saber respecto a la bonificación por desahucio,,Renuncia/Despido/Desahucio,persona,0,Me gustarìa saber respecto a la bonificación por desahucio,-0.48333333333333334,1.5833333333333335,-1.8,-1.8,-1.8,-1.8,-1.8,0.0,9
Hola ayudenme como calculo el despido ineficaz de un persona embarazada y una persona con discapacida    porfavor,,Renuncia/Despido/Desahucio,persona,0,Hola ayudenme como calculo el despido ineficaz de un persona embarazada y una persona con discapacida porfavor,0.8153846153846154,1.0307692307692309,-0.7461538461538462,-1.8,-1.8,-1.8,-1.8,0.058823529411764705,17
buenas tardes necesito me ayuden con una cotizaciòn de un estudio actuarial 2018,,Jubilacion Patronal,persona,0,buenas tardes necesito me ayuden con una cotizaciòn de un estudio actuarial 2018,1.9164598842018197,-0.8487179487179487,-1.8,-1.8,-1.8,-1.8,-1.8,0.15384615384615385,13
Cual es la formula de bonificación para desahucio?,,Renuncia/Despido/Desahucio,persona,0,Cual es la formula de bonificación para desahucio?,-0.48333333333333334,1.5833333333333335,-1.8,-1.8,-1.8,-1.8,-1.8,0.0,8
"buenas tardes, me podrían ayudar con una inquietud por favor. En que momento una compañía debe realizar las provisiones por jubilación y desahucio",,Jubilacion Patronal,persona,0,"buenas tardes, me podrían ayudar con una inquietud por favor. En que momento una compañía debe realizar las provisiones por jubilación y desahucio",2.0705128205128203,0.826923076923077,-1.6974358974358976,-2.7,-2.7,-2.7,-2.7,0.08695652173913043,23
"buenas tardes, me podrían ayudar con una inquietud por favor. En que momento una compañía debe realizar las provisiones por jubilación y desahucio",,Renuncia/Despido/Desahucio,persona,0,"buenas tardes, me podrían ayudar con una inquietud por favor. En que momento una compañía debe realizar las provisiones por jubilación y desahucio",2.0705128205128203,0.826923076923077,-1.6974358974358976,-2.7,-2.7,-2.7,-2.7,0.08695652173913043,23
"podria explicarme un poquito para poder indicarles bajo que modalidad trabajaremos Buenos días, necesito me confirme la tasa de descuento con la que se desea trabajar: Bonos corporativos de alta calidad de los Estados Unidos (tasa aproximada del 4.25%) Bonos corporativos de alta calidad del Ecuador (tasa aproximada del 7.72%) este es para te del mail que Danile le pasa a mi compañera Lorena podria por favor indicarme a que hace referencia este tema o donde puedo encontrar la base legal sobre esto...??",,Jubilacion Patronal,empresa,0,"podria explicarme un poquito para poder indicarles bajo que modalidad trabajaremos Buenos días, necesito me confirme la tasa de descuento con la que se desea trabajar: Bonos corporativos de alta calidad de los Estados Unidos (tasa aproximada del 4.25%) Bonos corporativos de alta calidad del Ecuador (tasa aproximada del 7.72%) este es para te del mail que Danile le pasa a mi compañera Lorena podria por favor indicarme a que hace referencia este tema o donde puedo encontrar la base legal sobre esto...??",1.9880952380952381,0.44047619047619047,-0.4238095238095239,-2.7,-2.7,-2.7,-0.8047619047619048,0.023529411764705882,85
Dirección en guayaquil,,Contacto,,,Dirección en guayaquil,-0.7,-1.8,-1.8,1.8,-1.8,-1.8,-1.8,0.0,3
"David Subia R de plan auto CONECA le saluda, por favor quisiera saber si ustedes realizan evaluaciones 360",,Consultoria,,,"David Subia R de plan auto CONECA le saluda, por favor quisiera saber si ustedes realizan evaluaciones 360",-1.8,-0.4,-0.2333333333333334,-1.8,-1.8,0.8333333333333333,-1.8,0.0,18
hola me puedes ayudar con informacion sobre capacitaciones en Sguros,,Otros servicios (Charlas/Capacitaciones/Financiera),empresa,0,hola me puedes ayudar con informacion sobre capacitaciones en Sguros,-0.9,-0.9,-0.9,-0.9,1.0,-0.9,-0.9,0.1,10
Buenas tardes hace unos dias solicite la cotizacion de un estudio actuarial para mi compañia pero hasta ahora no he recibido nada y me interesa poder tenerlo dentro de este mes estoy ubicada en la ciudad de Guayaquil,,Jubilacion Patronal,empresa,NP,Buenas tardes hace unos dias solicite la cotizacion de un estudio actuarial para mi compañia pero hasta ahora no he recibido nada y me interesa poder tenerlo dentro de este mes estoy ubicada en la ciudad de Guayaquil,3.11645988420182,-3.5487179487179485,-4.5,0.0,-4.5,-4.5,-4.5,0.07894736842105263,38
"he enviado un correo a info@actuaria.com.ec y por este medio, para que me ayuden con una cotizacion para un informe actuarial del 2018 no he recibido respuesta me puede ayudar por este medio? 
mi correo es alvaro.aldas@imetel.com.ec somos 63 trabajadores",,Jubilacion Patronal,empresa,NP,"he enviado un correo a info@actuaria.com.ec y por este medio, para que me ayuden con una cotizacion para un informe actuarial del 2018 no he recibido respuesta me puede ayudar por este medio? mi correo es alvaro.aldas@imetel.com.ec somos 63 trabajadores",3.2451159951159956,-3.4534798534798536,-3.236904761904762,-0.6322649572649574,-4.375,-4.375,-1.2224664224664223,0.0,47
buenos dias la semana pasada envié solicitud de cotizacion para unos servicios de calculo por jubilaciòn aún no me ha llegado nada será posible que me envíen ??,,Jubilacion Patronal,empresa,NP,buenos dias la semana pasada envié solicitud de cotizacion para unos servicios de calculo por jubilaciòn aún no me ha llegado nada será posible que me envíen ??,2.5128205128205128,-1.4923076923076923,-1.5435897435897437,-1.4923076923076923,-3.6,-3.6,-1.1846153846153846,0.07407407407407407,27
buenas tardes como se calcula el desahucio cuando renuncio me podria dar la formula,,Renuncia/Despido/Desahucio,persona,0,buenas tardes como se calcula el desahucio cuando renuncio me podria dar la formula,1.2320512820512821,1.6141025641025641,-1.646153846153846,-2.7,-2.7,-2.7,-2.7,0.14285714285714285,14
Buen dia necesito una cotizacion sobre un estudio actuarial para una empresa,,Jubilacion Patronal,empresa,0,Buen dia necesito una cotizacion sobre un estudio actuarial para una empresa,2.6555903189844283,-0.7617614269788182,-1.7565217391304349,-1.7565217391304349,-2.7,-2.7,-2.7,0.08333333333333333,12
Hola buenos dias,,Greeting,,,Hola buenos dias,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3
buenos dias me pueden ayudar calculando el valor a pagar de un empleado que se le realice un despido intempestivo,,Renuncia/Despido/Desahucio,persona,0,buenos dias me pueden ayudar calculando el valor a pagar de un empleado que se le realice un despido intempestivo,0.7903846153846154,3.0307692307692307,-2.421153846153846,-4.5,-4.5,-4.5,-4.5,0.1,20
"Buenas tardes 
Me puede ayudar por favor con la cotización para un estudio actuarial del año en curso 
agradezco su gentil colaboración ",,Jubilacion Patronal,empresa,NP,Buenas tardes Me puede ayudar por favor con la cotización para un estudio actuarial del año en curso agradezco su gentil colaboración,1.9164598842018197,-0.8487179487179487,-1.8,-1.8,-1.8,-1.8,-1.8,0.09090909090909091,22
"Una consulta, cual es la diferencia entre cálculo actuarial para Pymes y para NIIF completas",,Jubilacion Patronal,empresa,NP,"Una consulta, cual es la diferencia entre cálculo actuarial para Pymes y para NIIF completas",2.564102564102564,-0.617948717948718,-1.646153846153846,-2.7,-2.7,-2.7,-2.7,0.0,15
acabo de enviar mi hoja de vida para ver si puedo formar parte de su equipo,,job seeker,,,acabo de enviar mi hoja de vida para ver si puedo formar parte de su equipo,-0.02820512820512827,-2.7,-2.7,-1.646153846153846,-2.7,-2.7,1.9743589743589745,0.0,16
Gracias requiero el valor de una acta de finiquito por favor,,Renuncia/Despido/Desahucio,persona,0,Gracias requiero el valor de una acta de finiquito por favor,-1.55,2.625,-1.675,-2.7,-2.7,-2.7,-2.7,0.0,11
